servicio_id,company_id,tipo_servicio,plazo_meses,monto_mensual,sla_contratado,renovacion_automatica
12263,4034,Data Center,12,20714.18,99.9,Si
12264,4035,Data Center,24,960.65,99.95,No
12265,4035,Cloud,12,4456.64,99.9,Si
12266,4036,Cloud,24,17840.43,99.5,No
12267,4036,MPLS,12,19682.96,99.95,Si
12268,4037,Data Center,12,11018.46,99.5,No
12269,4037,MPLS,24,5603.71,99.5,No
12270,4038,MPLS,24,22778.2,99.9,No
12271,4038,Internet Dedicado,12,10857.85,99.95,No
12272,4038,SD-WAN,12,7604.7,99.5,No
12273,4038,MPLS,12,12131.99,99.9,No
12274,4039,Internet Dedicado,24,18316.88,99.95,Si
12275,4039,Voz IP,36,10794.49,99.9,Si
12276,4040,Data Center,36,11108.04,99.9,Si
12277,4040,Internet Dedicado,36,9116.87,99.5,Si
12278,4040,Voz IP,36,16432.84,99.9,Si
12279,4040,Voz IP,24,14199.84,99.5,Si
12280,4040,Voz IP,12,11236.73,99.95,Si
12281,4041,Cloud,36,14096.69,99.5,Si
12282,4041,Internet Dedicado,24,11577.4,99.5,Si
12283,4042,Voz IP,36,14956.77,99.5,No
12284,4042,SD-WAN,12,14360.61,99.95,Si
12285,4042,MPLS,12,20563.73,99.9,Si
12286,4042,Voz IP,36,10734.1,99.9,No
12287,4042,Ciberseguridad Gestionada,24,18118.32,99.9,Si
12288,4043,Voz IP,36,24885.78,99.5,No
12289,4043,SD-WAN,12,2785.44,99.9,Si
12290,4043,SD-WAN,12,15885.54,99.95,Si
12291,4044,Data Center,36,5357.91,99.5,No
12292,4045,Ciberseguridad Gestionada,12,10323.27,99.5,Si
12293,4045,SD-WAN,24,16463.58,99.9,Si
12294,4045,MPLS,24,8206.73,99.5,Si
12295,4045,Internet Dedicado,24,18991.0,99.5,No
12296,4046,Internet Dedicado,12,14761.66,99.9,No
12297,4046,Voz IP,36,3778.97,99.9,No
12298,4047,Internet Dedicado,36,1646.61,99.9,No
12299,4048,Ciberseguridad Gestionada,36,10185.24,99.5,No
12300,4048,MPLS,24,5089.25,99.5,Si
12301,4049,Voz IP,12,21440.94,99.95,Si
12302,4049,Internet Dedicado,12,22444.29,99.9,Si
12303,4049,Internet Dedicado,12,12877.19,99.9,No
12304,4049,MPLS,36,17636.3,99.5,No
12305,4050,MPLS,24,2323.78,99.95,No
12306,4051,Internet Dedicado,36,4617.83,99.95,Si
12307,4051,Internet Dedicado,36,9099.87,99.9,No
12308,4051,Internet Dedicado,24,11119.28,99.5,Si
12309,4051,Voz IP,12,17573.21,99.95,Si
12310,4051,Cloud,24,13780.25,99.9,Si
12311,4052,Cloud,12,21436.07,99.9,No
12312,4052,Voz IP,36,4828.39,99.5,Si
12313,4052,Voz IP,24,3597.48,99.95,No
12314,4052,Voz IP,36,20790.74,99.95,No
12315,4052,SD-WAN,24,11482.24,99.9,No
12316,4053,Ciberseguridad Gestionada,36,2055.01,99.9,Si
12317,4054,Voz IP,36,9598.52,99.9,Si
12318,4055,Data Center,12,11114.57,99.5,No
12319,4055,Cloud,24,18020.52,99.9,No
12320,4055,Internet Dedicado,24,10566.72,99.5,Si
12321,4055,Internet Dedicado,24,16854.77,99.5,No
12322,4056,Ciberseguridad Gestionada,24,17653.59,99.95,No
12323,4056,Cloud,24,3966.47,99.9,Si
12324,4057,Voz IP,24,21290.55,99.95,Si
12325,4057,SD-WAN,24,24027.45,99.9,No
12326,4057,Data Center,12,24425.48,99.9,Si
12327,4057,Ciberseguridad Gestionada,12,6727.67,99.5,No
12328,4058,Internet Dedicado,36,20212.74,99.5,Si
12329,4058,MPLS,12,4486.41,99.5,Si
12330,4058,SD-WAN,12,22373.22,99.5,No
12331,4058,Voz IP,36,14336.42,99.95,No
12332,4058,MPLS,12,5379.28,99.9,Si
12333,4059,Voz IP,24,1195.73,99.5,Si
12334,4059,SD-WAN,36,23443.04,99.95,No
12335,4059,Ciberseguridad Gestionada,36,15331.54,99.5,Si
12336,4059,MPLS,12,18554.7,99.95,No
12337,4059,Ciberseguridad Gestionada,24,4617.03,99.95,Si
12338,4060,Internet Dedicado,24,2727.57,99.95,No
12339,4060,SD-WAN,36,19036.46,99.95,Si
12340,4060,MPLS,24,11520.66,99.5,Si
12341,4061,Voz IP,36,8032.27,99.9,Si
12342,4061,Cloud,24,15022.34,99.5,No
12343,4061,SD-WAN,36,7357.32,99.5,No
12344,4061,Ciberseguridad Gestionada,36,8727.97,99.95,No
12345,4062,Ciberseguridad Gestionada,36,10599.05,99.95,No
12346,4062,Data Center,36,20413.18,99.5,Si
12347,4062,Cloud,12,16924.78,99.9,No
12348,4062,Cloud,12,21555.48,99.95,No
12349,4062,SD-WAN,12,10632.55,99.95,Si
12350,4063,SD-WAN,12,3711.77,99.9,Si
12351,4063,MPLS,12,19677.72,99.5,No
12352,4064,SD-WAN,24,7694.76,99.9,Si
12353,4064,Voz IP,12,23812.54,99.95,Si
12354,4064,Cloud,36,20890.88,99.5,No
12355,4065,Cloud,36,6612.48,99.9,Si
12356,4065,SD-WAN,12,15329.9,99.9,Si
12357,4065,Data Center,12,19916.22,99.95,No
12358,4066,Voz IP,12,7184.16,99.5,No
12359,4067,MPLS,36,10101.32,99.5,No
12360,4067,Ciberseguridad Gestionada,12,18042.3,99.95,Si
12361,4068,MPLS,24,23539.69,99.95,No
12362,4068,Data Center,12,22321.84,99.95,Si
12363,4069,MPLS,12,4303.47,99.9,No
12364,4069,Data Center,36,9667.43,99.9,No
12365,4069,SD-WAN,36,17107.29,99.95,Si
12366,4069,Internet Dedicado,24,9793.37,99.5,Si
12367,4069,Data Center,12,13635.06,99.5,No
12368,4070,Cloud,12,19253.42,99.5,No
12369,4070,MPLS,12,8194.88,99.9,No
12370,4070,MPLS,24,23249.85,99.95,No
12371,4071,Cloud,36,1847.96,99.95,Si
12372,4072,SD-WAN,12,4763.31,99.5,Si
12373,4072,MPLS,12,19325.27,99.9,No
12374,4072,Data Center,12,5615.22,99.5,Si
12375,4072,Internet Dedicado,12,23464.75,99.95,Si
12376,4072,MPLS,36,4700.33,99.9,No
12377,4073,Internet Dedicado,12,2162.86,99.9,No
12378,4073,Voz IP,24,6491.7,99.5,No
12379,4073,Ciberseguridad Gestionada,24,24514.98,99.5,Si
12380,4074,MPLS,12,13837.18,99.9,Si
12381,4074,Cloud,36,1305.11,99.5,No
12382,4075,Data Center,12,8183.27,99.9,No
12383,4075,Data Center,24,15749.46,99.95,No
12384,4075,SD-WAN,36,20375.76,99.5,Si
12385,4075,Voz IP,24,7827.57,99.95,No
12386,4076,MPLS,24,5726.77,99.5,Si
12387,4076,Ciberseguridad Gestionada,36,22403.25,99.9,Si
12388,4076,Internet Dedicado,12,22856.75,99.5,Si
12389,4076,Internet Dedicado,24,19029.2,99.95,No
12390,4077,Ciberseguridad Gestionada,24,3384.99,99.9,Si
12391,4077,SD-WAN,24,17655.44,99.9,No
12392,4077,Data Center,24,16475.1,99.95,Si
12393,4077,SD-WAN,36,19707.28,99.9,Si
12394,4078,Internet Dedicado,12,1239.12,99.9,Si
12395,4078,Ciberseguridad Gestionada,24,6374.84,99.5,Si
12396,4078,Cloud,24,3457.15,99.95,No
12397,4079,Cloud,24,20433.19,99.95,Si
12398,4079,Internet Dedicado,12,19585.03,99.9,Si
12399,4079,MPLS,36,17832.48,99.9,Si
12400,4079,Cloud,12,20409.54,99.5,No
12401,4080,Internet Dedicado,24,2053.79,99.5,Si
12402,4080,Internet Dedicado,24,14247.85,99.9,Si
12403,4080,Cloud,12,18573.86,99.95,No
12404,4080,SD-WAN,36,1832.87,99.5,Si
12405,4081,Voz IP,24,20168.84,99.95,Si
12406,4081,MPLS,12,16219.12,99.5,Si
12407,4081,Data Center,24,14746.55,99.5,No
12408,4081,Data Center,24,3238.94,99.5,Si
12409,4081,Cloud,24,20696.72,99.95,Si
12410,4082,SD-WAN,36,14441.07,99.9,No
12411,4082,SD-WAN,12,12236.17,99.5,No
12412,4082,SD-WAN,12,22978.59,99.9,No
12413,4082,Internet Dedicado,36,5488.97,99.95,No
12414,4083,Data Center,24,8199.51,99.95,Si
12415,4083,Internet Dedicado,24,12557.34,99.9,Si
12416,4084,MPLS,24,23219.6,99.5,No
12417,4084,MPLS,12,4241.61,99.95,Si
12418,4084,SD-WAN,36,11737.73,99.95,Si
12419,4084,Voz IP,12,2525.07,99.9,Si
12420,4084,Voz IP,12,24634.69,99.9,No
12421,4085,Internet Dedicado,24,19690.14,99.5,No
12422,4085,Voz IP,12,2308.46,99.95,No
12423,4086,SD-WAN,36,12784.88,99.9,Si
12424,4087,Internet Dedicado,12,4800.57,99.9,No
12425,4087,Internet Dedicado,36,23729.59,99.95,No
12426,4088,Ciberseguridad Gestionada,12,15367.19,99.95,Si
12427,4089,Ciberseguridad Gestionada,12,14755.44,99.95,Si
12428,4089,Ciberseguridad Gestionada,36,3778.22,99.95,No
12429,4090,Internet Dedicado,12,8346.86,99.9,Si
12430,4091,Data Center,36,18248.73,99.9,Si
12431,4091,Ciberseguridad Gestionada,12,10440.61,99.95,Si
12432,4091,Data Center,12,15524.58,99.9,Si
12433,4091,MPLS,12,24086.16,99.95,Si
12434,4091,Internet Dedicado,36,5586.53,99.95,Si
12435,4092,Voz IP,24,21698.83,99.5,Si
12436,4093,Voz IP,24,5168.26,99.95,Si
12437,4093,SD-WAN,24,23436.08,99.5,No
12438,4094,Data Center,36,10775.43,99.95,Si
12439,4095,SD-WAN,24,2118.96,99.5,No
12440,4095,Internet Dedicado,24,14300.05,99.9,No
12441,4095,Voz IP,24,19430.26,99.9,Si
12442,4095,Internet Dedicado,12,4117.76,99.9,Si
12443,4096,Cloud,24,8394.36,99.9,No
12444,4096,Ciberseguridad Gestionada,12,3099.71,99.5,Si
12445,4096,Ciberseguridad Gestionada,12,22845.5,99.5,Si
12446,4096,Ciberseguridad Gestionada,36,12205.83,99.5,Si
12447,4096,Data Center,24,24643.53,99.5,Si
12448,4097,Data Center,24,4758.23,99.95,No
12449,4097,Internet Dedicado,36,10812.58,99.9,Si
12450,4098,Ciberseguridad Gestionada,36,10167.95,99.5,Si
12451,4098,Voz IP,36,22790.94,99.5,Si
12452,4098,Voz IP,36,9436.15,99.9,Si
12453,4098,Internet Dedicado,12,10494.09,99.5,No
12454,4098,Internet Dedicado,24,8599.74,99.95,No
12455,4099,Data Center,12,888.12,99.9,Si
12456,4100,SD-WAN,12,14466.36,99.95,Si
12457,4100,Ciberseguridad Gestionada,24,15083.57,99.5,No
12458,4100,Internet Dedicado,24,21280.77,99.5,Si
12459,4101,Voz IP,24,23765.15,99.9,Si
12460,4101,Ciberseguridad Gestionada,24,1314.93,99.5,Si
12461,4101,MPLS,24,1221.83,99.9,Si
12462,4101,Internet Dedicado,24,12530.17,99.95,Si
12463,4102,Internet Dedicado,24,24956.9,99.5,Si
12464,4102,Cloud,24,10437.09,99.9,Si
12465,4102,Data Center,12,7640.83,99.5,Si
12466,4103,Ciberseguridad Gestionada,36,20988.59,99.95,No
12467,4103,Internet Dedicado,36,2680.39,99.5,Si
12468,4103,Internet Dedicado,12,17240.66,99.5,Si
12469,4103,Ciberseguridad Gestionada,24,674.95,99.95,Si
12470,4104,SD-WAN,36,17430.69,99.5,No
12471,4104,Data Center,12,22224.56,99.95,No
12472,4105,SD-WAN,36,4956.07,99.95,Si
12473,4106,Internet Dedicado,12,13446.78,99.95,Si
12474,4106,Internet Dedicado,24,14417.18,99.5,Si
12475,4106,Voz IP,12,5711.04,99.9,No
12476,4106,Cloud,12,14559.31,99.9,Si
12477,4107,Ciberseguridad Gestionada,36,7909.01,99.95,Si
12478,4107,Ciberseguridad Gestionada,12,17534.61,99.9,No
12479,4108,SD-WAN,12,5377.51,99.9,No
12480,4108,Ciberseguridad Gestionada,12,8875.02,99.95,Si
12481,4108,Ciberseguridad Gestionada,36,10559.08,99.9,Si
12482,4108,Data Center,12,23238.68,99.9,Si
12483,4109,Data Center,24,15044.67,99.5,No
12484,4109,MPLS,36,5068.5,99.9,No
12485,4110,Voz IP,12,20806.04,99.9,Si
12486,4110,MPLS,12,23771.52,99.5,Si
12487,4110,SD-WAN,36,17854.89,99.95,Si
12488,4110,Ciberseguridad Gestionada,24,16983.17,99.9,Si
12489,4110,SD-WAN,12,17282.81,99.95,Si
12490,4111,MPLS,36,5081.94,99.5,No
12491,4111,SD-WAN,24,9467.75,99.9,No
12492,4111,Internet Dedicado,12,18918.34,99.5,No
12493,4112,SD-WAN,12,14883.08,99.9,Si
12494,4112,Internet Dedicado,24,4586.44,99.5,No
12495,4113,SD-WAN,24,4613.67,99.5,No
12496,4114,SD-WAN,36,15099.98,99.9,No
12497,4114,SD-WAN,12,20460.2,99.95,No
12498,4114,Ciberseguridad Gestionada,36,20248.88,99.5,Si
12499,4114,MPLS,36,24046.57,99.95,Si
12500,4114,Internet Dedicado,24,1923.55,99.95,Si
12501,4115,Internet Dedicado,36,13922.85,99.9,Si
12502,4116,Data Center,36,18072.05,99.5,No
12503,4116,SD-WAN,12,4921.85,99.9,Si
12504,4117,Cloud,12,19815.71,99.5,Si
12505,4117,Cloud,36,18408.06,99.95,Si
12506,4117,Cloud,36,9112.58,99.9,Si
12507,4118,Voz IP,36,14906.67,99.5,No
12508,4118,Cloud,12,14353.21,99.95,Si
12509,4119,Cloud,12,10779.05,99.95,No
12510,4120,SD-WAN,24,5155.25,99.5,Si
12511,4121,Data Center,36,5290.83,99.95,No
12512,4121,Data Center,24,19124.69,99.5,No
12513,4121,Ciberseguridad Gestionada,12,2410.25,99.95,No
12514,4122,SD-WAN,24,6473.87,99.5,Si
12515,4123,Ciberseguridad Gestionada,12,11535.38,99.95,Si
12516,4123,Ciberseguridad Gestionada,24,22617.43,99.9,No
12517,4123,MPLS,24,9198.13,99.9,No
12518,4124,Data Center,24,15022.6,99.5,No
12519,4124,MPLS,24,13665.7,99.5,Si
12520,4125,Voz IP,12,18557.87,99.5,No
12521,4125,Ciberseguridad Gestionada,36,13048.44,99.95,Si
12522,4125,Internet Dedicado,24,9876.95,99.5,Si
12523,4126,Ciberseguridad Gestionada,36,17952.17,99.95,No
12524,4127,MPLS,24,18184.15,99.9,No
12525,4127,Internet Dedicado,24,17267.54,99.9,No
12526,4127,MPLS,12,20477.76,99.5,Si
12527,4127,Ciberseguridad Gestionada,36,15343.52,99.5,No
12528,4127,Internet Dedicado,24,6960.47,99.9,Si
12529,4128,Internet Dedicado,12,9670.61,99.95,Si
12530,4129,MPLS,24,2963.66,99.95,Si
12531,4129,Internet Dedicado,12,6075.37,99.9,Si
12532,4130,Voz IP,36,1299.59,99.95,Si
12533,4130,Internet Dedicado,36,23593.91,99.9,Si
12534,4130,Ciberseguridad Gestionada,12,24268.12,99.95,Si
12535,4131,Data Center,12,3643.98,99.5,Si
12536,4132,Voz IP,24,11646.89,99.9,Si
12537,4132,SD-WAN,12,1311.03,99.5,Si
12538,4132,Cloud,12,9479.05,99.95,No
12539,4133,Cloud,36,3431.88,99.95,No
12540,4133,Voz IP,36,12799.77,99.5,Si
12541,4133,Voz IP,36,550.58,99.9,Si
12542,4133,Data Center,36,6466.79,99.9,Si
12543,4133,Internet Dedicado,36,3149.54,99.5,Si
12544,4134,SD-WAN,24,18692.98,99.95,No
12545,4134,Cloud,12,21103.76,99.9,No
12546,4134,Cloud,36,10505.42,99.5,No
12547,4134,MPLS,12,14571.47,99.9,No
12548,4135,MPLS,36,2909.91,99.95,Si
12549,4135,Voz IP,24,17443.35,99.95,Si
12550,4135,Internet Dedicado,12,24421.43,99.5,No
12551,4135,MPLS,12,18528.74,99.9,Si
12552,4136,Internet Dedicado,24,16539.81,99.95,No
12553,4136,Data Center,36,10713.39,99.9,No
12554,4136,MPLS,12,14584.19,99.9,No
12555,4137,SD-WAN,24,4561.54,99.95,No
12556,4138,MPLS,12,16339.55,99.5,Si
12557,4138,Cloud,24,13367.79,99.9,Si
12558,4138,Voz IP,12,7254.71,99.5,Si
12559,4139,Data Center,24,22256.24,99.95,No
12560,4139,Cloud,24,19059.72,99.95,Si
12561,4140,Cloud,12,2973.9,99.5,Si
12562,4141,Ciberseguridad Gestionada,24,9689.28,99.95,Si
12563,4141,Internet Dedicado,36,6548.38,99.9,No
12564,4142,Ciberseguridad Gestionada,36,11153.1,99.5,No
12565,4143,SD-WAN,12,13075.98,99.9,Si
12566,4143,Internet Dedicado,36,11250.49,99.5,No
12567,4143,SD-WAN,24,23995.01,99.9,No
12568,4143,SD-WAN,36,12170.03,99.9,Si
12569,4144,MPLS,36,16792.66,99.95,Si
12570,4144,Internet Dedicado,36,11847.09,99.5,Si
12571,4144,SD-WAN,36,24954.38,99.9,Si
12572,4144,Internet Dedicado,12,17313.41,99.9,Si
12573,4145,Ciberseguridad Gestionada,24,21388.37,99.5,No
12574,4145,Internet Dedicado,24,11558.37,99.5,No
12575,4145,SD-WAN,36,22917.21,99.95,No
12576,4146,Voz IP,24,19420.18,99.5,No
12577,4146,Internet Dedicado,36,15425.24,99.5,Si
12578,4146,Cloud,36,8288.09,99.95,No
12579,4146,Cloud,12,6382.22,99.5,No
12580,4146,Ciberseguridad Gestionada,36,24712.46,99.95,No
12581,4147,Cloud,12,13149.61,99.9,Si
12582,4147,Ciberseguridad Gestionada,24,11008.91,99.95,Si
12583,4147,Internet Dedicado,12,20482.03,99.9,Si
12584,4147,Internet Dedicado,24,6157.52,99.5,Si
12585,4148,Internet Dedicado,12,24329.98,99.95,No
12586,4148,Voz IP,24,7852.05,99.9,Si
12587,4148,Ciberseguridad Gestionada,24,20055.71,99.95,Si
12588,4148,MPLS,36,21834.3,99.9,Si
12589,4149,Ciberseguridad Gestionada,12,6708.84,99.95,No
12590,4149,Ciberseguridad Gestionada,36,11251.91,99.95,No
12591,4149,MPLS,12,11259.2,99.5,No
12592,4149,SD-WAN,36,6213.42,99.95,No
12593,4149,Cloud,24,24726.24,99.5,Si
12594,4150,SD-WAN,24,14683.3,99.95,No
12595,4150,SD-WAN,12,7933.77,99.5,No
12596,4151,Voz IP,12,22323.17,99.5,Si
12597,4151,SD-WAN,12,6668.36,99.9,No
12598,4151,Data Center,24,5286.82,99.5,No
12599,4151,SD-WAN,12,23566.44,99.5,No
12600,4151,Ciberseguridad Gestionada,12,3461.68,99.5,No
12601,4152,Cloud,36,6320.06,99.5,Si
12602,4152,Ciberseguridad Gestionada,24,5437.22,99.9,Si
12603,4152,Internet Dedicado,12,10269.56,99.5,No
12604,4152,Cloud,12,24701.77,99.9,Si
12605,4152,SD-WAN,36,21571.72,99.5,No
12606,4153,Ciberseguridad Gestionada,36,15316.65,99.9,Si
12607,4153,MPLS,24,20768.42,99.5,No
12608,4153,SD-WAN,12,16473.38,99.9,Si
12609,4153,Internet Dedicado,24,3683.35,99.9,Si
12610,4154,MPLS,36,2057.76,99.95,Si
12611,4155,SD-WAN,24,2357.32,99.5,No
12612,4155,Data Center,36,13640.47,99.5,No
12613,4155,Cloud,12,6161.15,99.9,No
12614,4155,Internet Dedicado,24,6904.3,99.95,Si
12615,4156,Data Center,12,18927.29,99.5,Si
12616,4156,Voz IP,12,1554.92,99.95,No
12617,4157,MPLS,24,5545.22,99.95,No
12618,4157,Data Center,24,3437.12,99.95,Si
12619,4157,Voz IP,36,18127.93,99.95,Si
12620,4157,Voz IP,12,21040.7,99.9,No
12621,4158,Data Center,36,6801.74,99.5,Si
12622,4158,SD-WAN,12,14623.29,99.9,Si
12623,4158,Cloud,24,11305.71,99.9,Si
12624,4158,Cloud,36,8605.35,99.95,Si
12625,4158,Voz IP,24,19900.88,99.9,Si
12626,4159,Cloud,24,12018.48,99.9,Si
12627,4159,SD-WAN,12,21229.25,99.9,Si
12628,4159,Cloud,12,17808.67,99.95,Si
12629,4159,Cloud,12,6462.39,99.5,Si
12630,4160,Data Center,24,10468.01,99.9,Si
12631,4160,Data Center,12,15831.87,99.9,No
12632,4161,Cloud,12,15098.41,99.5,No
12633,4161,Data Center,36,9680.0,99.95,Si
12634,4162,Cloud,24,22615.57,99.5,No
12635,4163,Cloud,24,1005.22,99.5,Si
12636,4164,SD-WAN,24,17241.97,99.9,Si
12637,4164,Data Center,12,1334.78,99.95,No
12638,4164,Voz IP,24,21099.26,99.9,Si
12639,4165,SD-WAN,24,4848.62,99.95,No
12640,4166,SD-WAN,36,24468.27,99.9,Si
12641,4167,MPLS,36,7932.18,99.5,No
12642,4167,SD-WAN,24,11393.86,99.9,No
12643,4168,SD-WAN,12,18165.11,99.5,No
12644,4168,Voz IP,36,11346.06,99.9,No
12645,4168,Ciberseguridad Gestionada,24,14100.34,99.95,Si
12646,4168,SD-WAN,24,20721.84,99.95,Si
12647,4168,Data Center,36,17978.45,99.9,Si
12648,4169,Voz IP,24,9885.85,99.95,No
12649,4169,Ciberseguridad Gestionada,36,8910.12,99.9,Si
12650,4169,Ciberseguridad Gestionada,12,16113.86,99.5,Si
12651,4169,Internet Dedicado,12,15047.66,99.9,Si
12652,4170,Cloud,12,3088.21,99.95,Si
12653,4170,SD-WAN,24,15425.7,99.5,Si
12654,4170,Data Center,12,24262.9,99.5,Si
12655,4171,Ciberseguridad Gestionada,12,11128.15,99.9,Si
12656,4171,Voz IP,24,21067.77,99.9,No
12657,4171,SD-WAN,12,5245.71,99.5,No
12658,4171,Voz IP,12,14285.05,99.5,No
12659,4171,Voz IP,36,11169.97,99.9,Si
12660,4172,Internet Dedicado,36,21241.52,99.5,Si
12661,4172,MPLS,12,3543.61,99.5,Si
12662,4172,Ciberseguridad Gestionada,24,3102.12,99.9,Si
12663,4172,MPLS,24,6936.94,99.5,No
12664,4173,SD-WAN,36,880.92,99.9,No
12665,4173,MPLS,36,4453.21,99.9,No
12666,4173,Ciberseguridad Gestionada,24,1211.5,99.5,Si
12667,4173,Ciberseguridad Gestionada,12,24518.64,99.5,Si
12668,4173,Internet Dedicado,24,7740.13,99.95,Si
12669,4174,SD-WAN,36,810.32,99.95,Si
12670,4174,Data Center,24,22887.78,99.5,Si
12671,4175,Ciberseguridad Gestionada,36,4862.3,99.9,No
12672,4175,Cloud,12,20265.95,99.9,Si
12673,4175,Internet Dedicado,24,19960.62,99.5,No
12674,4175,SD-WAN,36,23876.17,99.95,Si
12675,4175,MPLS,24,13823.06,99.9,Si
12676,4176,SD-WAN,36,24225.69,99.95,Si
12677,4176,SD-WAN,12,6977.77,99.9,No
12678,4176,SD-WAN,12,6309.19,99.95,No
12679,4177,MPLS,36,10259.23,99.9,Si
12680,4177,Data Center,12,18751.18,99.5,Si
12681,4178,Data Center,12,9598.99,99.5,Si
12682,4178,Cloud,24,20021.57,99.9,Si
12683,4179,Voz IP,24,4250.32,99.95,Si
12684,4179,Internet Dedicado,36,1553.27,99.5,Si
12685,4179,Voz IP,12,14568.6,99.5,Si
12686,4180,SD-WAN,36,18206.41,99.9,No
12687,4180,Data Center,24,3750.45,99.9,No
12688,4180,Data Center,36,9522.38,99.9,No
12689,4180,Ciberseguridad Gestionada,12,12863.22,99.95,No
12690,4181,Cloud,12,5805.76,99.9,No
12691,4181,Data Center,12,23321.24,99.5,Si
12692,4181,SD-WAN,24,6325.81,99.95,No
12693,4181,SD-WAN,24,19467.96,99.9,Si
12694,4182,Data Center,36,567.79,99.95,Si
12695,4182,Data Center,36,12785.5,99.9,Si
12696,4183,SD-WAN,24,17064.64,99.95,No
12697,4183,Internet Dedicado,36,18932.69,99.9,No
12698,4184,SD-WAN,12,23634.28,99.5,Si
12699,4184,Internet Dedicado,24,7399.69,99.9,Si
12700,4184,Internet Dedicado,36,23018.87,99.95,Si
12701,4185,SD-WAN,36,1529.28,99.9,Si
12702,4185,Ciberseguridad Gestionada,36,21816.6,99.5,Si
12703,4185,MPLS,24,5928.29,99.9,Si
12704,4185,Internet Dedicado,36,14706.56,99.95,No
12705,4186,Data Center,24,2404.8,99.95,Si
12706,4187,Internet Dedicado,24,6525.58,99.9,Si
12707,4187,Cloud,12,20077.33,99.9,Si
12708,4187,MPLS,36,5477.48,99.9,Si
12709,4187,Data Center,12,4035.34,99.5,Si
12710,4188,Voz IP,24,6330.76,99.5,No
12711,4188,Cloud,24,15077.71,99.95,Si
12712,4188,MPLS,24,11835.08,99.9,No
12713,4188,Voz IP,24,548.06,99.5,No
12714,4189,Voz IP,24,20072.01,99.5,Si
12715,4189,Cloud,24,12309.67,99.95,Si
12716,4189,Voz IP,36,557.64,99.9,No
12717,4190,MPLS,24,16756.91,99.9,No
12718,4190,Voz IP,12,18594.79,99.9,No
12719,4190,SD-WAN,24,3150.24,99.5,No
12720,4191,SD-WAN,24,15664.93,99.9,Si
12721,4191,Ciberseguridad Gestionada,36,24119.63,99.9,Si
12722,4191,Data Center,36,12692.34,99.5,Si
12723,4191,MPLS,24,22017.49,99.5,Si
12724,4192,SD-WAN,36,3368.48,99.5,Si
12725,4192,MPLS,36,18952.44,99.9,No
12726,4192,Ciberseguridad Gestionada,12,22038.06,99.95,No
12727,4193,Ciberseguridad Gestionada,24,6884.45,99.95,Si
12728,4193,Internet Dedicado,12,3115.65,99.95,No
12729,4193,Ciberseguridad Gestionada,36,5971.67,99.5,Si
12730,4193,Cloud,12,8985.13,99.9,No
12731,4194,Cloud,36,13102.32,99.5,Si
12732,4194,Voz IP,24,14688.26,99.95,Si
12733,4195,Ciberseguridad Gestionada,12,14273.21,99.9,Si
12734,4195,Ciberseguridad Gestionada,36,10380.67,99.95,Si
12735,4196,MPLS,24,10384.79,99.9,No
12736,4197,Voz IP,24,9812.37,99.95,Si
12737,4197,Data Center,36,6089.28,99.5,No
12738,4197,Voz IP,24,16907.0,99.9,Si
12739,4197,Voz IP,36,2762.14,99.95,Si
12740,4197,SD-WAN,12,20241.2,99.5,Si
12741,4198,Data Center,36,12832.36,99.9,Si
12742,4198,Voz IP,24,10847.92,99.95,Si
12743,4198,SD-WAN,24,18141.42,99.9,No
12744,4198,Internet Dedicado,24,13558.69,99.9,Si
12745,4199,SD-WAN,24,19826.48,99.95,Si
12746,4199,Voz IP,12,3143.16,99.5,No
12747,4199,Voz IP,12,3369.82,99.9,Si
12748,4199,Ciberseguridad Gestionada,12,1870.41,99.9,Si
12749,4200,Cloud,12,9983.0,99.9,Si
12750,4200,Cloud,36,23789.61,99.9,No
12751,4201,Ciberseguridad Gestionada,12,12487.47,99.95,Si
12752,4201,MPLS,12,22616.64,99.95,Si
12753,4201,Voz IP,12,7391.7,99.5,Si
12754,4201,Internet Dedicado,24,1258.58,99.9,Si
12755,4202,MPLS,12,20663.07,99.9,Si
12756,4202,Voz IP,24,21263.97,99.95,Si
12757,4202,Data Center,12,16580.0,99.9,Si
12758,4202,Ciberseguridad Gestionada,12,7940.52,99.95,No
12759,4202,SD-WAN,12,11381.53,99.9,Si
12760,4203,SD-WAN,36,4015.44,99.9,No
12761,4203,Ciberseguridad Gestionada,24,7952.5,99.5,No
12762,4203,Cloud,12,734.87,99.95,No
12763,4203,Cloud,36,14770.69,99.5,No
12764,4203,SD-WAN,36,18122.68,99.9,No
12765,4204,SD-WAN,24,8667.51,99.5,Si
12766,4205,Data Center,24,21626.64,99.95,Si
12767,4206,Voz IP,24,19206.99,99.5,Si
12768,4206,MPLS,24,6897.45,99.95,No
12769,4206,MPLS,24,2181.99,99.9,Si
12770,4207,Data Center,24,14422.22,99.9,No
12771,4208,Internet Dedicado,36,4611.93,99.5,No
12772,4208,Cloud,36,7334.94,99.9,Si
12773,4208,MPLS,12,13115.82,99.5,No
12774,4208,Voz IP,24,11733.28,99.5,Si
12775,4208,MPLS,12,12431.15,99.9,No
12776,4209,Internet Dedicado,24,24101.38,99.95,Si
12777,4210,SD-WAN,12,12688.73,99.95,Si
12778,4210,Cloud,36,16682.74,99.9,Si
12779,4210,Data Center,36,7738.37,99.95,Si
